출하일자,주문Code1,Sku Code,상품명,박스당PCS,총수량,가로(mm),세로(mm),높이(mm),오더번호,pcs출하,B2C구분,단위부피,수량의 부피,1박스이상되는 주문_표시,index,박스번호,Rank
2023.03.07,B2C(택배),W01529,艾多美 雪白凝萃修護晚霜,112,1,7,7,6,723030607432,1,B2C,0.000294,0.000294,,2297,,A
2023.03.07,B2C(택배),W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,1,245,125,48,723030607432,1,B2C,1.47,1.47,,2298,,B
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030607432,1,B2C,1.812096,1.812096,,2299,,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,6,310,110,212,723030607433,6,B2C,7.2292,43.3752,,2300,,B
2023.03.07,B2C(택배),W00756,艾多美 水嫩亮白乳霜,54,1,63,63,57,723030607437,1,B2C,0.226233,0.226233,,2302,,B
2023.03.07,B2C(택배),W00591,艾多美 精油 貼布 1盒(11包*5片),20,1,225,165,60,723030607437,1,B2C,2.2275,2.2275,,2303,,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,3,310,110,212,723030607438,3,B2C,7.2292,21.6876,,2304,,B
2023.03.07,B2C(택배),W00173,艾多美 葉黃素膠囊,108,1,55,55,110,723030607438,1,B2C,0.33275,0.33275,,2305,,B
2023.03.07,B2C(택배),W00777,艾多美 積雪草舒緩安瓶,60,1,45,45,115,723030607438,1,B2C,0.232875,0.232875,,2307,,A
2023.03.07,B2C(택배),W00531,艾多美 愛丹 1瓶,54,1,143,96,132,723030607438,1,B2C,1.812096,1.812096,,2308,,B
2023.03.07,B2C(택배),W00681,艾多美 護髮油,63,1,50,45,215,723030607438,1,B2C,0.48374999999999996,0.48374999999999996,,2309,,A
2023.03.07,B2C(택배),W90672,艾多美 泡泡染髮乳-琥珀棕,48,2,115,50,145,723030607443,2,B2C,0.83375,1.6675,,2311,,A
2023.03.07,B2C(택배),W00196,艾多美 經典乳液,54,1,53,52,171,723030607445,1,B2C,0.471276,0.471276,,2312,,B
2023.03.07,B2C(택배),W00121,艾多美 維他命C粉,20,2,111,90,136,723030607445,2,B2C,1.3586399999999998,2.7172799999999997,,2314,,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,5,310,110,212,723030607451,5,B2C,7.2292,36.146,,2315,,B
2023.03.07,B2C(택배),W00971,艾多美 阿拉比卡三合一即溶咖啡,4,1,180,155,320,723030607460,1,B2C,8.927999999999999,8.927999999999999,,2317,,B
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030607460,1,B2C,1.812096,1.812096,,2318,,B
2023.03.07,B2C(택배),W00217,艾多美 凝萃煥膚 化妝水,42,1,55,55,187,723030607462,1,B2C,0.5656749999999999,0.5656749999999999,,2319,,A
2023.03.07,B2C(택배),W00190,艾多美 經典化妝水,54,1,53,54,179,723030607462,1,B2C,0.512298,0.512298,,2320,,B
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,1,310,110,212,723030607464,1,B2C,7.2292,7.2292,,2321,,B
2023.03.07,B2C(택배),W00542,艾多美 香氛護指護手乳,28,1,65,65,170,723030607464,1,B2C,0.7182499999999999,0.7182499999999999,,2323,,B
2023.03.07,B2C(택배),W00564,艾多美 輕柔棉28cm,12,1,240,74,178,723030607468,1,B2C,3.1612799999999996,3.1612799999999996,**,2326,1.0,B
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,6,310,110,212,723030607468,6,B2C,7.2292,43.3752,**,2327,1.0,B
2023.03.07,B2C(택배),W90673,艾多美 泡泡染髮乳-自然黑,48,1,115,50,145,723030607468,1,B2C,0.83375,0.83375,**,2329,1.0,A
2023.03.07,B2C(택배),W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,1,245,125,48,723030607470,1,B2C,1.47,1.47,,2331,,A
2023.03.07,B2C(택배),W90174,艾多美 洋薊膠囊,50,1,105,65,100,723030607470,1,B2C,0.6825,0.6825,,2332,,A
2023.03.07,B2C(택배),W90672,艾多美 泡泡染髮乳-琥珀棕,48,2,115,50,145,723030607474,2,B2C,0.83375,1.6675,,2333,,A
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030607474,1,B2C,1.812096,1.812096,,2334,,B
2023.03.07,B2C(택배),W00196,艾多美 經典乳液,54,1,53,52,171,723030607482,1,B2C,0.471276,0.471276,,2340,,B
2023.03.07,B2C(택배),W70765,艾多美 抗痘潔面慕斯,40,1,54,54,145,723030607482,1,B2C,0.42282,0.42282,,2341,,B
2023.03.07,B2C(택배),W00973,艾多美 阿拉比卡三合一即溶咖啡50入,12,1,170,75,172,723030607482,1,B2C,2.193,2.193,,2342,,A
2023.03.07,B2C(택배),W00971,艾多美 阿拉比卡三合一即溶咖啡,4,1,180,155,320,723030607482,1,B2C,8.927999999999999,8.927999999999999,,2343,,B
2023.03.07,B2C(택배),W00257,艾多美 凝萃煥膚 眼霜,112,1,65,65,56,723030607485,1,B2C,0.23659999999999998,0.23659999999999998,,2344,,A
2023.03.07,B2C(택배),W01525,艾多美 雪白凝萃化妝水,42,1,6,6,19,723030607485,1,B2C,0.0006839999999999999,0.0006839999999999999,,2346,,B
2023.03.07,B2C(택배),W01528,艾多美 雪白凝萃保濕日霜,72,1,7,7,6,723030607485,1,B2C,0.000294,0.000294,,2347,,A
2023.03.07,B2C(택배),W00174,艾多美 膠囊葉黃素30,84,1,41,41,84,723030607487,1,B2C,0.141204,0.141204,,2348,,B
2023.03.07,B2C(택배),W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,2,245,125,48,723030607487,2,B2C,1.47,2.94,,2349,,A
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030607497,1,B2C,1.812096,1.812096,,2350,,B
2023.03.07,B2C(택배),W00174,艾多美 膠囊葉黃素30,84,1,41,41,84,723030607497,1,B2C,0.141204,0.141204,,2352,,B
2023.03.07,B2C(택배),W01994,艾多美 純釀薄鹽醬油-黑豆油清,12,2,65,65,275,723030607499,2,B2C,1.161875,2.32375,,2354,,B
2023.03.07,B2C(택배),W00828,艾多美 濃縮洗衣粉,5,1,320,110,330,723030607499,1,B2C,11.616,11.616,,2355,,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,4,310,110,212,723030607503,4,B2C,7.2292,28.9168,**,2356,1.0,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,5,310,110,212,723030607503,5,B2C,7.2292,36.146,**,2357,2.0,A
2023.03.07,B2C(택배),W00975,艾多美 阿拉比卡即溶黑咖啡,9,2,190,130,95,723030607505,2,B2C,2.3465,4.693,,2360,,A
2023.03.07,B2C(택배),W00591,艾多美 精油 貼布 1盒(11包*5片),20,1,225,165,60,723030607505,1,B2C,2.2275,2.2275,,2361,,A
2023.03.07,B2C(택배),W00681,艾多美 護髮油,63,3,50,45,215,723030607511,3,B2C,0.48374999999999996,1.45125,,2364,,B
2023.03.07,B2C(택배),W00521,艾多美 蜂膠牙膏50g 1組(4條),60,1,100,30,170,723030607512,1,B2C,0.51,0.51,,2365,,A
2023.03.07,B2C(택배),W00178,艾多美 螺旋藻膠囊 100%,80,1,60,60,121,723030607512,1,B2C,0.4356,0.4356,,2366,,A
2023.03.07,B2C(택배),W00746,艾多美 魅力紳士化妝水,48,1,60,39,142,723030607512,1,B2C,0.33227999999999996,0.33227999999999996,,2367,,A
2023.03.07,B2C(택배),W00276,艾多美 凝萃煥膚防曬乳,70,1,48,23,138,723030607512,1,B2C,0.152352,0.152352,,2368,,A
2023.03.07,B2C(택배),W00111,艾多美 高濃度魚油膠囊,56,1,67,67,121,723030607513,1,B2C,0.543169,0.543169,,2369,,B
2023.03.07,B2C(택배),W00160,艾多美 益生菌 60包入,24,2,110,65,110,723030607513,2,B2C,0.7865,1.573,,2370,,B
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030607517,1,B2C,1.812096,1.812096,,2371,,A
2023.03.07,B2C(택배),W00511,艾多美 牙刷(小型刷頭) 1組 (8支),30,1,245,105,48,723030607517,1,B2C,1.2348,1.2348,,2372,,A
2023.03.07,B2C(택배),W00591,艾多美 精油 貼布 1盒(11包*5片),20,1,225,165,60,723030607517,1,B2C,2.2275,2.2275,,2373,,B
2023.03.07,B2C(택배),W00564,艾多美 輕柔棉28cm,12,2,240,74,178,723030607517,2,B2C,3.1612799999999996,6.322559999999999,,2376,,A
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030607518,1,B2C,1.812096,1.812096,,2377,,B
2023.03.07,B2C(택배),W00517,艾多美 兒童牙刷,30,1,145,30,170,723030607518,1,B2C,0.7394999999999999,0.7394999999999999,,2378,,A
2023.03.07,B2C(택배),W00521,艾多美 蜂膠牙膏50g 1組(4條),60,1,100,30,170,723030607518,1,B2C,0.51,0.51,,2379,,B
2023.03.07,B2C(택배),W00564,艾多美 輕柔棉28cm,12,1,240,74,178,723030607518,1,B2C,3.1612799999999996,3.1612799999999996,,2381,,A
2023.03.07,B2C(택배),W00591,艾多美 精油 貼布 1盒(11包*5片),20,1,225,165,60,723030607518,1,B2C,2.2275,2.2275,,2382,,A
2023.03.07,B2C(택배),W00554,艾多美 輕柔棉24cm,12,1,187,67,186,723030607518,1,B2C,2.330394,2.330394,,2383,,B
2023.03.07,B2C(택배),W00227,艾多美 凝萃煥膚 安瓶,42,1,50,50,120,723030607522,1,B2C,0.3,0.3,,2384,,B
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,1,310,110,212,723030607522,1,B2C,7.2292,7.2292,,2385,,B
2023.03.07,B2C(택배),W00545,艾多美 護手霜四件組 1組(4條),30,1,135,120,38,723030607522,1,B2C,0.6155999999999999,0.6155999999999999,,2386,,A
2023.03.07,B2C(택배),W00465,艾多美 Daily專家面膜-保濕,30,1,125,40,163,723030607525,1,B2C,0.815,0.815,,2387,,A
2023.03.07,B2C(택배),W00111,艾多美 高濃度魚油膠囊,56,1,67,67,121,723030607525,1,B2C,0.543169,0.543169,,2388,,A
2023.03.07,B2C(택배),W00179,艾多美 鳳梨綜合酵素粉,48,1,161,75,116,723030607533,1,B2C,1.4006999999999998,1.4006999999999998,,2390,,B
2023.03.07,B2C(택배),W00681,艾多美 護髮油,63,1,50,45,215,723030607533,1,B2C,0.48374999999999996,0.48374999999999996,,2391,,B
2023.03.07,B2C(택배),W01994,艾多美 純釀薄鹽醬油-黑豆油清,12,1,65,65,275,723030607535,1,B2C,1.161875,1.161875,,2393,,A
2023.03.07,B2C(택배),W00111,艾多美 高濃度魚油膠囊,56,2,67,67,121,723030607535,2,B2C,0.543169,1.086338,,2394,,B
2023.03.07,B2C(택배),W00109,艾多美 海藻鈣片,40,1,60,60,115,723030607536,1,B2C,0.414,0.414,,2395,,A
2023.03.07,B2C(택배),W00973,艾多美 阿拉比卡三合一即溶咖啡50入,12,1,170,75,172,723030607536,1,B2C,2.193,2.193,,2396,,A
2023.03.07,B2C(택배),W00160,艾多美 益生菌 60包入,24,1,110,65,110,723030607536,1,B2C,0.7865,0.7865,,2397,,A
2023.03.07,B2C(택배),W00170,艾多美 諾麗果發酵液,6,4,15,12,36,723030607537,4,B2C,0.00648,0.02592,,2398,,B
2023.03.07,B2C(택배),W00620,艾多美 養髮液,40,1,55,55,195,723030607537,1,B2C,0.5898749999999999,0.5898749999999999,,2399,,B
2023.03.07,B2C(택배),W90174,艾多美 洋薊膠囊,50,1,105,65,100,723030607543,1,B2C,0.6825,0.6825,,2402,,B
2023.03.07,B2C(택배),W00198,艾多美 經典營養霜,54,1,71,72,63,723030607545,1,B2C,0.322056,0.322056,,2403,,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,1,310,110,212,723030607545,1,B2C,7.2292,7.2292,,2406,,B
2023.03.07,B2C(택배),W00511,艾多美 牙刷(小型刷頭) 1組 (8支),30,1,245,105,48,723030607545,1,B2C,1.2348,1.2348,,2408,,A
2023.03.07,B2C(택배),W00554,艾多美 輕柔棉24cm,12,1,187,67,186,723030607547,1,B2C,2.330394,2.330394,,2412,,B
2023.03.07,B2C(택배),W00564,艾多美 輕柔棉28cm,12,1,240,74,178,723030607547,1,B2C,3.1612799999999996,3.1612799999999996,,2413,,B
2023.03.07,B2C(택배),W90574,艾多美 輕柔棉18cm,24,1,115,65,139,723030607547,1,B2C,1.0390249999999999,1.0390249999999999,,2414,,A
2023.03.07,B2C(택배),W00591,艾多美 精油 貼布 1盒(11包*5片),20,1,225,165,60,723030607547,1,B2C,2.2275,2.2275,,2415,,A
2023.03.07,B2C(택배),W00835,艾多美 304不鏽鋼絲球,100,1,215,119,30,723030607551,1,B2C,0.76755,0.76755,,2416,,A
2023.03.07,B2C(택배),W00836,艾多美 抽取式洗碗布,30,1,302,103,81,723030607551,1,B2C,2.519586,2.519586,,2417,,B
2023.03.07,B2C(택배),W90824,艾多美 PTFE薄膜口罩 無鼻樑條款(L)-尊王藍,60,1,215,110,52,723030607551,1,B2C,1.2298,1.2298,,2418,,A
2023.03.07,B2C(택배),W90825,艾多美 PTFE薄膜口罩 無鼻樑條款(M)-尊王藍,60,1,215,110,52,723030607551,1,B2C,1.2298,1.2298,,2419,,B
2023.03.07,B2C(택배),W00531,艾多美 愛丹 1瓶,54,1,143,96,132,723030607554,1,B2C,1.812096,1.812096,,2421,,A
2023.03.07,B2C(택배),W00591,艾多美 精油 貼布 1盒(11包*5片),20,1,225,165,60,723030607554,1,B2C,2.2275,2.2275,,2423,,B
2023.03.07,B2C(택배),W00545,艾多美 護手霜四件組 1組(4條),30,1,135,120,38,723030607554,1,B2C,0.6155999999999999,0.6155999999999999,,2425,,B
2023.03.07,B2C(택배),W90671,艾多美 泡泡染髮乳-栗子紅,48,1,115,50,145,723030607555,1,B2C,0.83375,0.83375,,2426,,B
2023.03.07,B2C(택배),W90672,艾多美 泡泡染髮乳-琥珀棕,48,1,115,50,145,723030607555,1,B2C,0.83375,0.83375,,2427,,B
2023.03.07,B2C(택배),W01995,艾多美 純釀薄鹽醬油-黑豆油膏,12,1,65,65,275,723030607564,1,B2C,1.161875,1.161875,,2429,,A
2023.03.07,B2C(택배),W00121,艾多美 維他命C粉,20,1,111,90,136,723030607564,1,B2C,1.3586399999999998,1.3586399999999998,,2431,,A
2023.03.07,B2C(택배),W00257,艾多美 凝萃煥膚 眼霜,112,1,65,65,56,723030607565,1,B2C,0.23659999999999998,0.23659999999999998,,2432,,B
2023.03.07,B2C(택배),W00289,艾多美 凝萃煥膚BB霜 No. 21,70,1,38,38,131,723030607565,1,B2C,0.189164,0.189164,,2434,,B
2023.03.07,B2C(택배),W00301,艾多美 洗面乳 1瓶,40,1,143,96,132,723030607565,1,B2C,1.812096,1.812096,,2435,,B
2023.03.07,B2C(택배),W00620,艾多美 養髮液,40,1,55,55,195,723030607569,1,B2C,0.5898749999999999,0.5898749999999999,,2438,,B
2023.03.07,B2C(택배),W00247,艾多美 凝萃煥膚 乳液,42,1,55,55,187,723030607570,1,B2C,0.5656749999999999,0.5656749999999999,,2439,,B
2023.03.07,B2C(택배),W00511,艾多美 牙刷(小型刷頭) 1組 (8支),30,3,245,105,48,723030607570,3,B2C,1.2348,3.7043999999999997,,2441,,A
2023.03.07,B2C(택배),W00160,艾多美 益生菌 60包入,24,2,110,65,110,723030607572,2,B2C,0.7865,1.573,,2442,,B
2023.03.07,B2C(택배),W00121,艾多美 維他命C粉,20,1,111,90,136,723030607572,1,B2C,1.3586399999999998,1.3586399999999998,,2443,,A
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030607584,1,B2C,1.812096,1.812096,,2444,,A
2023.03.07,B2C(택배),W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,3,245,125,48,723030607584,3,B2C,1.47,4.41,,2447,,B
2023.03.07,B2C(택배),W00196,艾多美 經典乳液,54,2,53,52,171,723030607584,2,B2C,0.471276,0.942552,,2448,,B
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030607594,1,B2C,1.812096,1.812096,,2449,,B
2023.03.07,B2C(택배),W00681,艾多美 護髮油,63,1,50,45,215,723030607594,1,B2C,0.48374999999999996,0.48374999999999996,,2451,,A
2023.03.07,B2C(택배),W00542,艾多美 香氛護指護手乳,28,1,65,65,170,723030607594,1,B2C,0.7182499999999999,0.7182499999999999,,2454,,A
2023.03.07,B2C(택배),W01525,艾多美 雪白凝萃化妝水,42,1,6,6,19,723030607597,1,B2C,0.0006839999999999999,0.0006839999999999999,,2455,,B
2023.03.07,B2C(택배),W00321,艾多美 卸妝乳 1瓶,40,1,143,96,132,723030607602,1,B2C,1.812096,1.812096,,2457,,A
2023.03.07,B2C(택배),W00160,艾多美 益生菌 60包入,24,1,110,65,110,723030607602,1,B2C,0.7865,0.7865,,2458,,A
2023.03.07,B2C(택배),W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,1,245,125,48,723030607602,1,B2C,1.47,1.47,,2459,,A
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030607602,1,B2C,1.812096,1.812096,,2460,,B
2023.03.07,B2C(택배),W00227,艾多美 凝萃煥膚 安瓶,42,1,50,50,120,723030607631,1,B2C,0.3,0.3,,2463,,B
2023.03.07,B2C(택배),W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,1,245,125,48,723030607631,1,B2C,1.47,1.47,,2465,,A
2023.03.07,B2C(택배),W00301,艾多美 洗面乳 1瓶,40,1,143,96,132,723030607636,1,B2C,1.812096,1.812096,,2469,,A
2023.03.07,B2C(택배),W00531,艾多美 愛丹 1瓶,54,1,143,96,132,723030607636,1,B2C,1.812096,1.812096,,2470,,B
2023.03.07,B2C(택배),W00641,艾多美 身體乳液 1瓶,40,1,143,96,132,723030607636,1,B2C,1.812096,1.812096,,2471,,B
2023.03.07,B2C(택배),W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,1,245,125,48,723030607639,1,B2C,1.47,1.47,,2473,,A
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030607639,1,B2C,1.812096,1.812096,,2474,,B
2023.03.07,B2C(택배),W00694,艾多美 凝萃煥髮洗髮乳,8,1,75,75,215,723030607639,1,B2C,1.2093749999999999,1.2093749999999999,,2475,,A
2023.03.07,B2C(택배),W00351,艾多美 清潔護膚四件組 *1組,10,1,143,96,132,723030607639,1,B2C,1.812096,1.812096,,2476,,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,6,310,110,212,723030607641,6,B2C,7.2292,43.3752,**,2478,2.0,B
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,2,143,96,132,723030607641,2,B2C,1.812096,3.624192,**,2479,2.0,B
2023.03.07,B2C(택배),W00177,艾多美 蜂膠噴霧,90,1,80,28,124,723030607641,1,B2C,0.27776,0.27776,**,2480,2.0,B
2023.03.07,B2C(택배),W00971,艾多美 阿拉比卡三合一即溶咖啡,4,1,180,155,320,723030607641,1,B2C,8.927999999999999,8.927999999999999,**,2481,3.0,A
2023.03.07,B2C(택배),W01997,艾多美 馬鈴薯蔬菜拉麵 4入,6,1,155,140,150,723030607641,1,B2C,3.255,3.255,**,2482,3.0,B
2023.03.07,B2C(택배),W00861,艾多美 濃縮衣物洗潔液,6,2,192,132,312,723030607643,2,B2C,7.907328,15.814656,,2483,,A
2023.03.07,B2C(택배),W00179,艾多美 鳳梨綜合酵素粉,48,1,161,75,116,723030607643,1,B2C,1.4006999999999998,1.4006999999999998,,2485,,A
2023.03.07,B2C(택배),W00174,艾多美 膠囊葉黃素30,84,1,41,41,84,723030607643,1,B2C,0.141204,0.141204,,2486,,B
2023.03.07,B2C(택배),W00871,艾多美 濃縮衣物柔軟精,6,1,192,132,312,723030607648,1,B2C,7.907328,7.907328,,2487,,A
2023.03.07,B2C(택배),W90873,艾多美 銀離子柔濕巾-20抽,15,1,250,150,130,723030607648,1,B2C,4.875,4.875,,2488,,A
2023.03.07,B2C(택배),W00564,艾多美 輕柔棉28cm,12,1,240,74,178,723030607648,1,B2C,3.1612799999999996,3.1612799999999996,,2493,,B
2023.03.07,B2C(택배),W00801,艾多美 碗盤蔬果洗潔液,12,1,90,80,240,723030607651,1,B2C,1.728,1.728,,2494,,B
2023.03.07,B2C(택배),W00554,艾多美 輕柔棉24cm,12,2,187,67,186,723030607651,2,B2C,2.330394,4.660788,,2495,,B
2023.03.07,B2C(택배),W00591,艾多美 精油 貼布 1盒(11包*5片),20,1,225,165,60,723030607653,1,B2C,2.2275,2.2275,,2497,,B
2023.03.07,B2C(택배),W00227,艾多美 凝萃煥膚 安瓶,42,1,50,50,120,723030607653,1,B2C,0.3,0.3,,2498,,A
2023.03.07,B2C(택배),W00331,艾多美 剝離式面膜 1瓶,60,1,143,96,132,723030607660,1,B2C,1.812096,1.812096,,2499,,B
2023.03.07,B2C(택배),W00291,艾多美 玫瑰舒緩噴霧 1瓶,54,1,143,96,132,723030607660,1,B2C,1.812096,1.812096,,2500,,A
2023.03.07,B2C(택배),W00531,艾多美 愛丹 1瓶,54,1,143,96,132,723030607660,1,B2C,1.812096,1.812096,,2501,,A
2023.03.07,B2C(택배),W00691,艾多美 頭皮舒爽洗髮露,6,1,72,72,195,723030607660,1,B2C,1.01088,1.01088,,2502,,B
2023.03.07,B2C(택배),W00667,艾多美 蛋白集中護髮液,45,1,49,48,200,723030607660,1,B2C,0.4704,0.4704,,2503,,A
2023.03.07,B2C(택배),W90908,艾多美 芝麻海苔酥,24,1,460,100,330,723030607660,1,B2C,15.18,15.18,,2505,,A
2023.03.07,B2C(택배),W00482,艾多美 深層卸妝油,54,1,47,46,192,723030607664,1,B2C,0.415104,0.415104,,2506,,B
2023.03.07,B2C(택배),W00177,艾多美 蜂膠噴霧,90,1,80,28,124,723030607664,1,B2C,0.27776,0.27776,,2509,,B
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,1,310,110,212,723030607665,1,B2C,7.2292,7.2292,,2510,,B
2023.03.07,B2C(택배),W90873,艾多美 銀離子柔濕巾-20抽,15,1,250,150,130,723030607665,1,B2C,4.875,4.875,,2511,,B
2023.03.07,B2C(택배),W00331,艾多美 剝離式面膜 1瓶,60,1,143,96,132,723030607665,1,B2C,1.812096,1.812096,,2512,,A
2023.03.07,B2C(택배),W00301,艾多美 洗面乳 1瓶,40,5,143,96,132,723030607665,5,B2C,1.812096,9.06048,,2513,,A
2023.03.07,B2C(택배),W90672,艾多美 泡泡染髮乳-琥珀棕,48,1,115,50,145,723030607666,1,B2C,0.83375,0.83375,,2516,,A
2023.03.07,B2C(택배),W01235,艾多美 男士全效精華,70,1,41,41,143,723030607667,1,B2C,0.24038299999999999,0.24038299999999999,,2518,,B
2023.03.07,B2C(택배),W00301,艾多美 洗面乳 1瓶,40,1,143,96,132,723030607667,1,B2C,1.812096,1.812096,,2519,,A
2023.03.07,B2C(택배),W00531,艾多美 愛丹 1瓶,54,1,143,96,132,723030607667,1,B2C,1.812096,1.812096,,2520,,B
2023.03.07,B2C(택배),W00511,艾多美 牙刷(小型刷頭) 1組 (8支),30,2,245,105,48,723030607667,2,B2C,1.2348,2.4696,,2521,,B
2023.03.07,B2C(택배),W00521,艾多美 蜂膠牙膏50g 1組(4條),60,1,100,30,170,723030607667,1,B2C,0.51,0.51,,2522,,A
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030607667,1,B2C,1.812096,1.812096,,2523,,A
2023.03.07,B2C(택배),W00321,艾多美 卸妝乳 1瓶,40,1,143,96,132,723030607667,1,B2C,1.812096,1.812096,,2524,,A
2023.03.07,B2C(택배),W00311,艾多美 去角質凝膠 1瓶,60,1,143,96,132,723030607669,1,B2C,1.812096,1.812096,,2526,,A
2023.03.07,B2C(택배),W70765,艾多美 抗痘潔面慕斯,40,1,54,54,145,723030607669,1,B2C,0.42282,0.42282,,2527,,A
2023.03.07,B2C(택배),W00801,艾多美 碗盤蔬果洗潔液,12,1,90,80,240,723030607680,1,B2C,1.728,1.728,,2528,,B
2023.03.07,B2C(택배),W00180,艾多美 即溶普洱茶,64,1,71,59,110,723030607680,1,B2C,0.46079,0.46079,,2529,,A
2023.03.07,B2C(택배),W00554,艾多美 輕柔棉24cm,12,1,187,67,186,723030607691,1,B2C,2.330394,2.330394,,2532,,B
2023.03.07,B2C(택배),W02406,會員加入申請書1ea,40,6,225,323,5,723030607691,6,B2C,0.363375,2.18025,,2533,,A
2023.03.07,B2C(택배),W00801,艾多美 碗盤蔬果洗潔液,12,1,90,80,240,723030607691,1,B2C,1.728,1.728,,2534,,A
2023.03.07,B2C(택배),W00691,艾多美 頭皮舒爽洗髮露,6,1,72,72,195,723030607692,1,B2C,1.01088,1.01088,,2536,,A
2023.03.07,B2C(택배),W00511,艾多美 牙刷(小型刷頭) 1組 (8支),30,4,245,105,48,723030607692,4,B2C,1.2348,4.9392,,2538,,B
2023.03.07,B2C(택배),W00620,艾多美 養髮液,40,1,55,55,195,723030607693,1,B2C,0.5898749999999999,0.5898749999999999,,2539,,A
2023.03.07,B2C(택배),W01235,艾多美 男士全效精華,70,1,41,41,143,723030607693,1,B2C,0.24038299999999999,0.24038299999999999,,2540,,B
2023.03.07,B2C(택배),W00289,艾多美 凝萃煥膚BB霜 No. 21,70,1,38,38,131,723030607693,1,B2C,0.189164,0.189164,,2541,,B
2023.03.07,B2C(택배),W90671,艾多美 泡泡染髮乳-栗子紅,48,1,115,50,145,723030607693,1,B2C,0.83375,0.83375,,2542,,A
2023.03.07,B2C(택배),W00521,艾多美 蜂膠牙膏50g 1組(4條),60,1,100,30,170,723030607695,1,B2C,0.51,0.51,,2543,,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,2,310,110,212,723030607695,2,B2C,7.2292,14.4584,,2545,,A
2023.03.07,B2C(택배),W00641,艾多美 身體乳液 1瓶,40,1,143,96,132,723030607717,1,B2C,1.812096,1.812096,,2548,,A
2023.03.07,B2C(택배),W00861,艾多美 濃縮衣物洗潔液,6,1,192,132,312,723030607717,1,B2C,7.907328,7.907328,,2549,,B
